,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
343,0.365929439663887,2.75874924659729,0.365929439663887,3354,1467
344,0.3466952368617058,3.0113731026649475,0.3466952368617058,3405,1461
345,0.35529397428035736,2.6657013595104218,0.35529397428035736,3526,1427
346,0.3709700033068657,2.765564739704132,0.3709700033068657,3355,1421
347,0.33360617607831955,2.980366349220276,0.33360617607831955,3518,1625
348,0.33349471539258957,3.1479092836380005,0.33349471539258957,3510,1529
349,0.37463511526584625,3.0131728053092957,0.37463511526584625,3313,1404
350,0.3496827781200409,3.0647029280662537,0.3496827781200409,3580,1613
351,0.37336864322423935,2.9384971261024475,0.37336864322423935,3626,1549
352,0.35468939691782,2.820062577724457,0.35468939691782,3446,1488
353,0.35421843081712723,2.9926164746284485,0.35421843081712723,3483,1549
354,0.3535068854689598,2.966344118118286,0.3535068854689598,3374,1459
355,0.40254031121730804,3.0610339045524597,0.40254031121730804,3162,1358
356,0.39142950624227524,3.144444167613983,0.39142950624227524,3437,1458
357,0.38583599776029587,3.162326216697693,0.38583599776029587,3439,1425
358,0.3688271827995777,2.9112647771835327,0.3688271827995777,3434,1472
359,0.3490403890609741,3.081730306148529,0.3490403890609741,3457,1497
360,0.33293425291776657,2.9323190450668335,0.33293425291776657,3471,1474
361,0.3444243595004082,3.3407226502895355,0.3444243595004082,3300,1351
362,0.3575598895549774,2.9179911017417908,0.3575598895549774,3550,1498
363,0.324692964553833,3.1774094700813293,0.324692964553833,3287,1337
364,0.33377573639154434,3.169800341129303,0.33377573639154434,3409,1435
365,0.3343203365802765,3.189271926879883,0.3343203365802765,3491,1522
366,0.3454253822565079,3.174079179763794,0.3454253822565079,3413,1449
367,0.35719478130340576,2.9961650371551514,0.35719478130340576,3390,1413
368,0.33663367480039597,3.2495730817317963,0.33663367480039597,3520,1438
369,0.3371557705104351,3.2500707507133484,0.3371557705104351,3339,1400
370,0.32778821513056755,3.2932392358779907,0.32778821513056755,3415,1591
