,Epoch,train_loss,train_triplet_loss,train_mae_loss,val_rmse,test_rmse,train_rmse,n_triplets,n_pos_triplets
221,222,0.1549982996119393,4.402624095634178,0.1549982996119393,0.7270550727844238,0.6788646578788757,0.23595014214515686,406334,168524
222,223,0.1745902082434407,4.3109022875185365,0.1745902082434407,0.7626982927322388,0.7187079191207886,0.288328617811203,406831,166678
223,224,0.21220984171938012,4.129873515941479,0.21220984171938012,0.7263149619102478,0.669464647769928,0.2554154396057129,406050,169656
224,225,0.18442234383689032,4.10540367409035,0.18442234383689032,0.7409329414367676,0.7071478366851807,0.3047288656234741,405704,167072
225,226,0.19558054795971624,4.089739160890932,0.19558054795971624,0.7372453808784485,0.7269570827484131,0.3005140721797943,404058,164284
226,227,0.18233892217830375,4.332266867249101,0.18233892217830375,0.7531744837760925,0.7045689821243286,0.2777382731437683,407301,168996
227,228,0.18082197657337895,4.416701563375968,0.18082197657337895,0.7389283180236816,0.7007650136947632,0.2579697072505951,406846,169207
228,229,0.17269509814403675,4.452462934564661,0.17269509814403675,0.7360798716545105,0.6948562264442444,0.22056932747364044,406310,171094
229,230,0.17222390770912172,4.270625721260354,0.17222390770912172,0.7174246907234192,0.680560290813446,0.2178247720003128,408040,170642
230,231,0.21069598696849964,4.267181804091842,0.21069598696849964,0.7781810164451599,0.7207363843917847,0.38096314668655396,407085,168013
231,232,0.22355377945635055,4.39745422716494,0.22355377945635055,0.7214203476905823,0.682633101940155,0.23934069275856018,406476,170680
232,233,0.17453079334011784,4.443618506325616,0.17453079334011784,0.7187281250953674,0.6912796497344971,0.23192888498306274,407642,172243
233,234,0.17996601287965422,4.265483180858471,0.17996601287965422,0.7410414218902588,0.7004246115684509,0.27617886662483215,406122,167865
234,235,0.20392713767510873,4.438542977792245,0.20392713767510873,0.7422780990600586,0.6851366758346558,0.21346968412399292,407133,168164
235,236,0.20383293120949356,4.483184944435402,0.20383293120949356,0.7657439112663269,0.7177750468254089,0.27763092517852783,406736,169004
236,237,0.20440980432210146,4.471987739139133,0.20440980432210146,0.7276279330253601,0.6789957880973816,0.2406492829322815,406477,172289
237,238,0.17772058930661944,4.420677863933422,0.17772058930661944,0.7300947308540344,0.674309492111206,0.2403375208377838,407790,171204
238,239,0.1705758661252481,4.413049363736753,0.1705758661252481,0.7289787530899048,0.6833609938621521,0.22646982967853546,406149,169109
239,240,0.17705205859961334,4.399027547483091,0.17705205859961334,0.709882915019989,0.6782678365707397,0.20993639528751373,406834,168966
240,241,0.17910474750730726,4.333278064727783,0.17910474750730726,0.7436537742614746,0.6917266845703125,0.24837954342365265,406122,169464
241,242,0.1674037155398616,4.423613881711606,0.1674037155398616,0.747881293296814,0.7030264735221863,0.3072015047073364,406745,172251
242,243,0.17871460609965853,4.338211843349315,0.17871460609965853,0.7540653347969055,0.6980625987052917,0.24786032736301422,407605,170496
243,244,0.2252227873272366,4.442543428915518,0.2252227873272366,0.7434731125831604,0.692868173122406,0.2351827472448349,407096,171545
244,245,0.19357035363162006,4.36422549283063,0.19357035363162006,0.723578929901123,0.6746777892112732,0.21841028332710266,406730,171596
245,246,0.20471278272293233,4.366627331839667,0.20471278272293233,0.7370381951332092,0.6923704743385315,0.2660817503929138,404101,169625
246,247,0.2061373464928733,4.233299905988905,0.2061373464928733,0.7622332572937012,0.7110839486122131,0.3333813548088074,405605,168420
247,248,0.1977840079643108,4.37216680738661,0.1977840079643108,0.7224674820899963,0.6897954940795898,0.24115024507045746,406194,169383
248,249,0.19693839375619535,4.492731397770069,0.19693839375619535,0.7066618204116821,0.677089273929596,0.21759776771068573,405443,172805
249,250,0.16141508098001833,4.253124088711209,0.16141508098001833,0.7293165922164917,0.6770517826080322,0.23963871598243713,407321,168228
250,251,0.18095510273068038,4.353336996502346,0.18095510273068038,0.7414934039115906,0.6858804821968079,0.24552905559539795,406790,168556
251,252,0.16408270771856662,4.346329316033257,0.16408270771856662,0.7433236241340637,0.6855934858322144,0.2370903044939041,406138,168251
252,253,0.17544946396792377,4.338270890977648,0.17544946396792377,0.7313064932823181,0.6883947253227234,0.22583426535129547,406568,168118
253,254,0.1584617586709835,4.330598871443007,0.1584617586709835,0.7472255825996399,0.6907628178596497,0.311847448348999,403904,167525
254,255,0.2181224630938636,4.387541424080178,0.2181224630938636,0.7431253790855408,0.6892479062080383,0.2638359069824219,409019,176182
255,256,0.2344822747177548,4.167411905924479,0.2344822747177548,0.7657023668289185,0.6715806126594543,0.23586319386959076,404695,165581
256,257,0.17940285486203653,4.36402316764549,0.17940285486203653,0.777523934841156,0.7259055972099304,0.3313257098197937,407727,169062
257,258,0.18892749874680131,4.40484386867947,0.18892749874680131,0.7780656218528748,0.7249733805656433,0.3427838981151581,406005,171364
258,259,0.19369854993290372,4.413205192707203,0.19369854993290372,0.7503836750984192,0.6905477046966553,0.2880403697490692,402390,166166
259,260,0.21148013242968808,4.5276389937930634,0.21148013242968808,0.7425004243850708,0.6976627707481384,0.2647516131401062,406539,170093
260,261,0.17963042499842466,4.459748574716073,0.17963042499842466,0.7307605147361755,0.6748332381248474,0.22155529260635376,406779,171498
261,262,0.15129815889729395,4.628459402013708,0.15129815889729395,0.7483217716217041,0.6865534782409668,0.2541201412677765,404737,173396
262,263,0.17414820028675926,4.4749221879464605,0.17414820028675926,0.7378361225128174,0.6774444580078125,0.21713069081306458,406830,170261
263,264,0.16269433785367896,4.549947740060312,0.16269433785367896,0.7391600608825684,0.7020219564437866,0.22672510147094727,407123,172639
264,265,0.16725133661870603,4.327753605312771,0.16725133661870603,0.7596871852874756,0.7329899072647095,0.32881179451942444,406494,169847
265,266,0.1676336360419238,4.314191002315945,0.1676336360419238,0.7630987167358398,0.712360680103302,0.26756346225738525,407654,167999
266,267,0.18056164492059637,4.39619343969557,0.18056164492059637,0.7253748774528503,0.6939812898635864,0.25134196877479553,407961,172143
267,268,0.15505835438216173,4.198544679924294,0.15505835438216173,0.7209938168525696,0.6813123226165771,0.24851472675800323,404998,170254
268,269,0.16667899721198612,4.286901507201018,0.16667899721198612,0.722399115562439,0.6901573538780212,0.20803508162498474,404158,166472
269,270,0.14785671885366794,4.219762934225577,0.14785671885366794,0.7214696407318115,0.688884973526001,0.20484060049057007,406382,170781
270,271,0.15507195349092837,4.157423824734158,0.15507195349092837,0.73890620470047,0.7086390852928162,0.232063889503479,404376,167298
271,272,0.15473278560020307,4.2579167662726505,0.15473278560020307,0.7324973344802856,0.6878069639205933,0.21892663836479187,405494,169821
272,273,0.1625201658628605,4.1949097375516535,0.1625201658628605,0.7297428846359253,0.6847001314163208,0.22176164388656616,406106,168319
273,274,0.18659270807548806,4.272816138797336,0.18659270807548806,0.7074626684188843,0.6980398297309875,0.2267579436302185,405358,168682
274,275,0.1523762485274562,4.255220224592421,0.1523762485274562,0.7589350342750549,0.7062664031982422,0.24794642627239227,406797,169288
275,276,0.17465086645550199,4.211172333470097,0.17465086645550199,0.7226583361625671,0.6995881199836731,0.2176961600780487,407278,171234
276,277,0.16823502366189602,4.205317506436948,0.16823502366189602,0.7170913219451904,0.7057444453239441,0.22231748700141907,407626,167803
277,278,0.1600696407203321,4.177349283430312,0.1600696407203321,0.7194991111755371,0.6884843111038208,0.21224409341812134,407422,169368
278,279,0.1528770403288029,4.128562127219306,0.1528770403288029,0.7561274766921997,0.7046082615852356,0.2763608694076538,405660,170310
279,280,0.18794717700393113,4.403753994835748,0.18794717700393113,0.7240992188453674,0.6798529028892517,0.20962947607040405,407304,173259
280,281,0.2036537539517438,4.3857234435611305,0.2036537539517438,0.7486200928688049,0.6856034398078918,0.26779046654701233,407113,169658
281,282,0.15392175720797643,4.3511056836446125,0.15392175720797643,0.7365940809249878,0.6831705570220947,0.20640908181667328,406309,168948
282,283,0.17230618916175983,4.374292341161658,0.17230618916175983,0.7238951325416565,0.6921648979187012,0.2102089524269104,407138,171864
283,284,0.1964725011366385,4.492441876022904,0.1964725011366385,0.7291548252105713,0.6762701869010925,0.21973437070846558,405428,170396
284,285,0.17770239653410735,4.291523525096752,0.17770239653410735,0.733055830001831,0.6674445867538452,0.21379397809505463,406755,168184
285,286,0.15637821625780177,4.387743942825883,0.15637821625780177,0.7315732836723328,0.6758406162261963,0.2273511290550232,405127,169514
286,287,0.15268196143485882,4.2462306644298415,0.15268196143485882,0.7279983758926392,0.6897224187850952,0.2346174120903015,407580,169722
287,288,0.14025770586949807,4.121845144342493,0.14025770586949807,0.7083800435066223,0.6672205924987793,0.19315236806869507,407075,167564
288,289,0.15300035690819774,4.146556409906458,0.15300035690819774,0.7284463047981262,0.6838880181312561,0.197169691324234,407784,169186
289,290,0.1702513481731768,4.006538217332628,0.1702513481731768,0.7213317155838013,0.678866446018219,0.20406021177768707,406905,167003
290,291,0.15896957783787338,3.9439107195536294,0.15896957783787338,0.7290735840797424,0.6802440881729126,0.23220106959342957,404565,162649
291,292,0.1803677197959688,4.195754310466625,0.1803677197959688,0.7943218350410461,0.7272255420684814,0.319061815738678,407275,170948
292,293,0.14434070922710276,4.084547003993282,0.14434070922710276,0.7681446075439453,0.7110399603843689,0.23115573823451996,407405,169977
293,294,0.1504866792096032,4.316433247460259,0.1504866792096032,0.7551915049552917,0.7014685273170471,0.23419924080371857,406111,171271
294,295,0.16491661681069267,4.222394133673774,0.16491661681069267,0.7385539412498474,0.6757721900939941,0.1924014687538147,407271,169438
295,296,0.1813216244732892,4.285975755408958,0.1813216244732892,0.7722389698028564,0.7158679962158203,0.28101691603660583,405467,173023
296,297,0.17676236949585103,4.286606354183621,0.17676236949585103,0.7468813061714172,0.693845808506012,0.2335384041070938,405822,170264
297,298,0.16851265655623543,4.275604672608552,0.16851265655623543,0.7978343963623047,0.7325474619865417,0.3477012813091278,406588,168925
298,299,0.1543343683966884,4.223122826328984,0.1543343683966884,0.7394829988479614,0.7000495791435242,0.28730133175849915,406447,171324
299,300,0.15585497160752615,4.196000235522235,0.15585497160752615,0.7399723529815674,0.6774610280990601,0.1999320685863495,404904,167453
300,301,0.15446517317383376,4.469783844417996,0.15446517317383376,0.7385306358337402,0.6768514513969421,0.18254752457141876,408150,174031
301,302,0.16441749817795223,4.2731360110530145,0.16441749817795223,0.7376337051391602,0.685099184513092,0.18950626254081726,406144,169446
302,303,0.14042158855332268,4.401366007769549,0.14042158855332268,0.7231971025466919,0.6849901676177979,0.21278689801692963,407630,171638
303,304,0.13718857609563403,4.337872897607308,0.13718857609563403,0.7686007022857666,0.7097312211990356,0.31968262791633606,408904,170049
304,305,0.15704018544267725,4.3848332129584415,0.15704018544267725,0.7424591183662415,0.6830063462257385,0.22687643766403198,406138,169992
305,306,0.16671884421949035,4.358528912862142,0.16671884421949035,0.7445565462112427,0.6818451285362244,0.19850148260593414,406603,170694
306,307,0.1402145175801383,4.263529156578912,0.1402145175801383,0.7329068183898926,0.6680524349212646,0.1786777228116989,406526,168883
307,308,0.14443941981704148,4.257124715734411,0.14443941981704148,0.7275023460388184,0.680631160736084,0.2052263766527176,405518,168838
308,309,0.17390381480808612,4.214782610646001,0.17390381480808612,0.7267590761184692,0.6755663752555847,0.2038199007511139,406134,170786
309,310,0.15749193990672075,4.343874580948441,0.15749193990672075,0.7359688878059387,0.6797239184379578,0.18844328820705414,405327,170124
310,311,0.19394973743844915,4.166447008627433,0.19394973743844915,0.7199863195419312,0.6836826205253601,0.2869948148727417,407198,170958
311,312,0.1906340742331964,4.195595670629431,0.1906340742331964,0.7112021446228027,0.6747861504554749,0.2020641416311264,405743,169235
312,313,0.17488895621564654,4.185271073800546,0.17488895621564654,0.7674363851547241,0.707949161529541,0.2710263133049011,407746,169662
313,314,0.1558160228640945,4.294774729410808,0.1558160228640945,0.7276852130889893,0.6815980076789856,0.19611632823944092,406759,172225
314,315,0.16190762126887287,4.309529501597087,0.16190762126887287,0.7587321996688843,0.6788830161094666,0.26669934391975403,406243,171187
315,316,0.14639488443180368,4.281291599980107,0.14639488443180368,0.7282869815826416,0.6856176853179932,0.21466949582099915,406384,171566
316,317,0.1504606689788677,4.296565761566162,0.1504606689788677,0.739041268825531,0.6796987056732178,0.19554223120212555,407385,173069
317,318,0.1589898532629013,4.294804101873328,0.1589898532629013,0.766724705696106,0.6951181292533875,0.24748745560646057,407254,171151
318,319,0.13941395435068343,4.118431585099962,0.13941395435068343,0.7471891045570374,0.6870158910751343,0.18913178145885468,407770,167862
319,320,0.13040163379024577,4.279012498502378,0.13040163379024577,0.7495889067649841,0.6741689443588257,0.2116975337266922,406253,171312
320,321,0.17723498453696568,4.339344646312572,0.17723498453696568,0.740473210811615,0.6729165315628052,0.17306135594844818,407005,171856
321,322,0.1334054543353893,4.34525358694571,0.1334054543353893,0.7395262122154236,0.6862565279006958,0.17134571075439453,404932,170969
322,323,0.13808614485793644,4.217034040380407,0.13808614485793644,0.7531648278236389,0.6855387091636658,0.18605287373065948,406221,170462
323,324,0.14536018523905012,4.3129958827407275,0.14536018523905012,0.7437303066253662,0.6769699454307556,0.194466233253479,405847,173420
324,325,0.14881160420400125,4.360421861012776,0.14881160420400125,0.7363672256469727,0.6731984615325928,0.1811077892780304,409370,174947
325,326,0.12520969152450562,4.23123464513708,0.12520969152450562,0.7181963324546814,0.6775111556053162,0.1650792956352234,405926,169977
326,327,0.13193453891409768,4.257935003351283,0.13193453891409768,0.737101137638092,0.6844079494476318,0.1888713389635086,407500,171861
327,328,0.14110110190179612,4.274559593200683,0.14110110190179612,0.7359888553619385,0.6810569167137146,0.17932814359664917,406594,169965
328,329,0.12494071518933332,4.213497336352313,0.12494071518933332,0.7439857721328735,0.69385826587677,0.2778223752975464,408752,171593
329,330,0.18424613237380982,4.116276937414098,0.18424613237380982,0.7159619331359863,0.6657132506370544,0.182587131857872,406491,169559
330,331,0.22745364999329604,4.198907348491527,0.22745364999329604,0.7367701530456543,0.6637296676635742,0.24293005466461182,407373,174273
331,332,0.15457858471958724,4.1639571281715675,0.15457858471958724,0.7431704998016357,0.7017238140106201,0.20682603120803833,407489,172127
332,333,0.14668240995318801,3.992619550139816,0.14668240995318801,0.7865702509880066,0.7575734853744507,0.32566070556640625,407490,168038
333,334,0.18300377708894236,4.167226246727838,0.18300377708894236,0.722853422164917,0.6810665726661682,0.1808178424835205,406416,171594
334,335,0.1491555630939978,4.192621031867133,0.1491555630939978,0.727418839931488,0.6738387942314148,0.16254688799381256,405140,169543
335,336,0.13928821336340022,4.272802972440366,0.13928821336340022,0.7253614068031311,0.673780620098114,0.16574352979660034,405728,172463
336,337,0.1419265612407967,4.215002569975677,0.1419265612407967,0.733271062374115,0.662924587726593,0.17400580644607544,406417,171495
337,338,0.12311856695899256,4.3062834450050635,0.12311856695899256,0.7321158051490784,0.6855269074440002,0.1791292130947113,405567,169910
338,339,0.12495305450978103,4.256894136004978,0.12495305450978103,0.7367116212844849,0.6766332387924194,0.16084504127502441,406879,170796
339,340,0.12562288381435252,4.308651523236875,0.12562288381435252,0.7431312799453735,0.6949149966239929,0.18259617686271667,403236,168882
340,341,0.12706973691781362,4.146753155037209,0.12706973691781362,0.7411082983016968,0.6798163056373596,0.16195011138916016,407948,169553
341,342,0.15187974941951257,4.0467142521893535,0.15187974941951257,0.7343690991401672,0.6898754239082336,0.17702946066856384,404486,169696
342,343,0.15755829453468323,4.075447347075851,0.15755829453468323,0.7466594576835632,0.694114625453949,0.2004946768283844,408033,171980
343,344,0.16318481111968006,4.06435604236744,0.16318481111968006,0.7275709509849548,0.6664226055145264,0.19666485488414764,406917,170784
344,345,0.18623211988696345,4.2925945592809605,0.18623211988696345,0.7733958959579468,0.7075941562652588,0.2631019055843353,404782,171735
345,346,0.1970209241134149,4.16869522024084,0.1970209241134149,0.7295714020729065,0.6919658184051514,0.18880680203437805,405686,173045
346,347,0.1411112896601359,4.1855275878199825,0.1411112896601359,0.7665724158287048,0.6978247165679932,0.21981462836265564,405069,172071
347,348,0.1666410874437403,4.049039571550157,0.1666410874437403,0.7408431172370911,0.7074633240699768,0.2203923612833023,406504,168078
348,349,0.1726366736933037,4.309535228587963,0.1726366736933037,0.7496168613433838,0.6793987154960632,0.23568294942378998,406575,170792
349,350,0.18519460046732866,4.209839221459848,0.18519460046732866,0.7117418050765991,0.6442251801490784,0.20836253464221954,406174,172266
350,351,0.17159034605379458,4.205438024732802,0.17159034605379458,0.7388043403625488,0.6773877739906311,0.20915859937667847,403846,169731
351,352,0.17041536593878712,4.092875278614185,0.17041536593878712,0.7405125498771667,0.6660944223403931,0.1826721429824829,407125,168782
352,353,0.16647797505060832,4.507031250706426,0.16647797505060832,0.7757480144500732,0.7258595824241638,0.31639447808265686,408121,175414
353,354,0.15132412716194435,4.3440840961315015,0.15132412716194435,0.7429677248001099,0.6847395896911621,0.20717954635620117,406353,171636
354,355,0.1631187512256481,4.172672208856653,0.1631187512256481,0.7448213696479797,0.6933425068855286,0.22945907711982727,405983,171650
355,356,0.13859740040920399,4.2530566466296165,0.13859740040920399,0.7323751449584961,0.6762414574623108,0.17398963868618011,406116,172831
356,357,0.15097286654843226,4.20795496975934,0.15097286654843226,0.7343241572380066,0.6717277765274048,0.20288240909576416,405139,171320
357,358,0.12274432539939881,4.069200478306523,0.12274432539939881,0.7572004795074463,0.7027381062507629,0.21219950914382935,405455,168844
358,359,0.14497146172655953,4.081059514858104,0.14497146172655953,0.7293561100959778,0.6692770719528198,0.1670990139245987,405469,170006
359,360,0.1305966372843142,4.040424986592045,0.1305966372843142,0.7463629245758057,0.6683014631271362,0.15990397334098816,406455,170363
360,361,0.11412528351501182,4.046295917652271,0.11412528351501182,0.7424128651618958,0.6666534543037415,0.17864210903644562,406567,170165
361,362,0.1275843518089365,4.162247125837538,0.1275843518089365,0.7544714212417603,0.71074378490448,0.28088656067848206,407346,171914
362,363,0.15703960138338582,4.274689100053576,0.15703960138338582,0.7507730722427368,0.6933696269989014,0.1977490931749344,407388,173295
363,364,0.12855819876547214,4.346888689818206,0.12855819876547214,0.7304649353027344,0.6768870949745178,0.17185649275779724,404755,171208
364,365,0.12624955630964704,4.416441511224817,0.12624955630964704,0.7517589926719666,0.681196928024292,0.24427489936351776,405230,177192
365,366,0.15670489818961533,4.260764461093479,0.15670489818961533,0.7456884980201721,0.6991880536079407,0.2082831710577011,405586,172436
366,367,0.14589209770714795,4.480652210800736,0.14589209770714795,0.7334856986999512,0.6770460605621338,0.16293390095233917,406337,176966
367,368,0.12956563616240466,4.296390629521123,0.12956563616240466,0.7281873226165771,0.672989010810852,0.172574982047081,406394,170897
368,369,0.12781026990325361,4.318734932652227,0.12781026990325361,0.721974790096283,0.6864442825317383,0.18775127828121185,406395,174377
369,370,0.1437916554565783,4.195805287537751,0.1437916554565783,0.7342349290847778,0.677850067615509,0.1629394292831421,407225,172232
370,371,0.14152695702181922,4.279403538174099,0.14152695702181922,0.7632951736450195,0.7089465260505676,0.2755618393421173,405435,172995
371,372,0.14081705777733414,4.339594234890408,0.14081705777733414,0.7317903637886047,0.6845406293869019,0.22223405539989471,408663,174300
372,373,0.19221397600792073,4.274803294429073,0.19221397600792073,0.7814211249351501,0.7419672012329102,0.3543817698955536,404829,172670
373,374,0.20490347301518474,4.258722259733412,0.20490347301518474,0.7584658265113831,0.704666793346405,0.3208737373352051,408212,175573
374,375,0.20268753382894727,4.445298553749367,0.20268753382894727,0.7723488807678223,0.7226208448410034,0.3112044334411621,406840,174466
375,376,0.24991693805765222,4.483610134831181,0.24991693805765222,0.720534086227417,0.6677771806716919,0.21052372455596924,405790,175367
376,377,0.15940360799983697,4.350213710643627,0.15940360799983697,0.7372481226921082,0.6821916699409485,0.17457644641399384,406093,171822
377,378,0.15398076805803512,4.258743055838126,0.15398076805803512,0.7584640979766846,0.7051806449890137,0.25902312994003296,407753,171665
378,379,0.14528055038717058,4.353958424815425,0.14528055038717058,0.7453213334083557,0.6608836650848389,0.1811160296201706,405183,174635
379,380,0.1454132361213366,4.372189735836453,0.1454132361213366,0.739159345626831,0.6746267080307007,0.18467497825622559,408750,173461
380,381,0.12949755988739156,4.423111368108679,0.12949755988739156,0.7404762506484985,0.6811867356300354,0.17527039349079132,408258,176269
381,382,0.18285418881310356,4.402554986741808,0.18285418881310356,0.765734076499939,0.7056907415390015,0.2465379238128662,408086,173334
382,383,0.1941820217061926,4.4425328127543136,0.1941820217061926,0.7370547652244568,0.6718600988388062,0.17605052888393402,405659,173417
383,384,0.13606885307364994,4.310272486651385,0.13606885307364994,0.7406683564186096,0.664739727973938,0.15392328798770905,406022,169778
384,385,0.12126292800461805,4.4874936428776495,0.12126292800461805,0.730051577091217,0.6739419102668762,0.14742396771907806,408003,177825
385,386,0.11114537755648295,4.351139755249023,0.11114537755648295,0.7354695796966553,0.6822524666786194,0.14993081986904144,406930,173776
386,387,0.12116919310004623,4.366966688368056,0.12116919310004623,0.7200167179107666,0.6722267270088196,0.14878928661346436,406061,172459
387,388,0.1218971167449598,4.3914191231904205,0.1218971167449598,0.7262012958526611,0.664242684841156,0.15651920437812805,406615,172138
388,389,0.1248735233589455,4.2570488675435385,0.1248735233589455,0.722761869430542,0.6613403558731079,0.160592719912529,407337,174557
389,390,0.1301409242992048,4.456308634722674,0.1301409242992048,0.7453699111938477,0.6821948289871216,0.15632231533527374,406017,173184
390,391,0.1326925578823796,4.293014119819358,0.1326925578823796,0.7382422685623169,0.6739205718040466,0.1538754403591156,407043,173302
391,392,0.1526450820101632,4.476108198519106,0.1526450820101632,0.7193747758865356,0.6708269715309143,0.17810989916324615,406930,175111
392,393,0.17914866635092982,4.425384188758002,0.17914866635092982,0.7323523759841919,0.6760081052780151,0.17161281406879425,405344,172553
393,394,0.13706433987175975,4.493647489900942,0.13706433987175975,0.7329574227333069,0.6871010661125183,0.18642663955688477,406615,173692
394,395,0.13202075060870913,4.298672416828297,0.13202075060870913,0.7282907366752625,0.6683622598648071,0.1629856675863266,408006,173094
395,396,0.1263886167605718,4.141616857316759,0.1263886167605718,0.7311779856681824,0.6789094805717468,0.14995193481445312,407669,172480
396,397,0.12626094743057534,4.181035799803557,0.12626094743057534,0.711908221244812,0.6691933274269104,0.17969217896461487,407757,172396
397,398,0.1339629672854035,4.153687924985532,0.1339629672854035,0.7581945657730103,0.7117530703544617,0.2650510370731354,404329,172708
398,399,0.15930431385835012,4.288998624307138,0.15930431385835012,0.7487553954124451,0.6963666677474976,0.18028941750526428,405936,173302
399,400,0.1639791354647389,4.130334452876339,0.1639791354647389,0.7369850277900696,0.7039259672164917,0.232754185795784,406670,172649
400,401,0.14248158655784748,4.329429070508039,0.14248158655784748,0.739763617515564,0.6822865009307861,0.17023800313472748,406190,173283
401,402,0.1513662217281483,4.2868457331480805,0.1513662217281483,0.7435020804405212,0.6698889136314392,0.18022091686725616,405671,173589
402,403,0.12902605884604984,4.279488275316027,0.12902605884604984,0.7639381289482117,0.7004580497741699,0.23915842175483704,406167,171914
403,404,0.13864833374818167,4.198906516322383,0.13864833374818167,0.7391520738601685,0.6875647306442261,0.16677510738372803,407096,172146
404,405,0.12986480485509944,4.077987410227458,0.12986480485509944,0.7352505326271057,0.6801543235778809,0.2057405263185501,407317,168324
405,406,0.14966074424761314,4.150610615412394,0.14966074424761314,0.7191734910011292,0.6652525067329407,0.15789642930030823,406156,172205
406,407,0.12726648540408522,4.1971595100120265,0.12726648540408522,0.7184298634529114,0.6681672930717468,0.15977787971496582,407670,172389
407,408,0.11931144018967946,4.137595527436998,0.11931144018967946,0.7324251532554626,0.6792023777961731,0.1829857975244522,405949,172766
408,409,0.12295896497037676,3.93536537806193,0.12295896497037676,0.7269037961959839,0.6860772967338562,0.1428978145122528,406667,168229
409,410,0.1237955488982024,4.07589739340323,0.1237955488982024,0.7339634299278259,0.6802598834037781,0.20482613146305084,408094,173430
410,411,0.12298544111075224,4.1759874997315585,0.12298544111075224,0.7297351956367493,0.6919607520103455,0.2173488885164261,406594,172954
411,412,0.11366731564203898,4.24859579651444,0.11366731564203898,0.7302127480506897,0.6747859716415405,0.15634562075138092,406019,170478
412,413,0.1296620093230848,4.273102397212276,0.1296620093230848,0.7332918643951416,0.6939464211463928,0.16519926488399506,406342,170781
413,414,0.11223831479196195,4.149792890901919,0.11223831479196195,0.7236785888671875,0.6802726984024048,0.18714402616024017,406516,171726
414,415,0.17568480769793193,4.154449911470766,0.17568480769793193,0.7439330220222473,0.6770985722541809,0.1909359246492386,404399,171133
415,416,0.15933175203976807,4.164051806131999,0.15933175203976807,0.7472924590110779,0.6663068532943726,0.17077170312404633,406274,171535
416,417,0.1801520205868615,4.140022514484547,0.1801520205868615,0.742567241191864,0.681590735912323,0.236634761095047,406317,171930
417,418,0.15036781701776716,4.185427347819011,0.15036781701776716,0.7273356318473816,0.6757386326789856,0.1309777945280075,407522,171932
418,419,0.11782508726473208,4.218399194081624,0.11782508726473208,0.7428475022315979,0.6765403747558594,0.14436592161655426,406926,170777
419,420,0.10889119333691068,4.268565156724718,0.10889119333691068,0.7104273438453674,0.6664246916770935,0.14545424282550812,406708,171486
420,421,0.12034935058267028,4.301062901461566,0.12034935058267028,0.7560508251190186,0.7078884840011597,0.29108601808547974,407133,173896
421,422,0.1773649287003058,4.2156789716084795,0.1773649287003058,0.7417721748352051,0.6747750639915466,0.1663161963224411,406511,170879
422,423,0.1441002195963153,4.1454652772126375,0.1441002195963153,0.7285712361335754,0.6631246209144592,0.1404106169939041,407911,170656
423,424,0.11723806535756147,3.9717434494583697,0.11723806535756147,0.7347928285598755,0.6733433604240417,0.15041784942150116,408124,169801
424,425,0.15070317129294078,4.035578876071506,0.15070317129294078,0.752298891544342,0.6866146326065063,0.187450110912323,406183,170312
425,426,0.1161730835393623,4.089443931932802,0.1161730835393623,0.7235069274902344,0.6642237901687622,0.13883769512176514,406067,170583
426,427,0.1221920233744162,4.176461036823414,0.1221920233744162,0.7258076071739197,0.6759295463562012,0.1407591998577118,406726,170722
427,428,0.13292027990023295,4.246394764935529,0.13292027990023295,0.7360585331916809,0.6967301964759827,0.17714044451713562,407081,173769
428,429,0.11742076776645802,4.110293980351201,0.11742076776645802,0.7252194881439209,0.6863677501678467,0.15098914504051208,406693,172025
429,430,0.11519923018084632,4.1685456071076565,0.11519923018084632,0.7321793437004089,0.682099461555481,0.1439732015132904,407203,172238
430,431,0.12550453347188456,4.09127981044628,0.12550453347188456,0.7417070865631104,0.6694916486740112,0.14293520152568817,406060,171047
431,432,0.12017603483464982,4.209750523037381,0.12017603483464982,0.7346688508987427,0.6691257357597351,0.14375492930412292,407727,173031
432,433,0.11995271134155767,4.014045326091625,0.11995271134155767,0.7243540287017822,0.670831561088562,0.18468645215034485,405373,170639
433,434,0.11385352441558132,4.190747655232747,0.11385352441558132,0.751451849937439,0.683628261089325,0.16101796925067902,406085,173010
434,435,0.12395162655247582,4.171856517791748,0.12395162655247582,0.7333371639251709,0.6758388876914978,0.15686821937561035,406524,171035
435,436,0.12688336732210936,4.156835002545957,0.12688336732210936,0.751827597618103,0.6872864365577698,0.14194689691066742,407221,171527
436,437,0.11829922277618338,4.163958727518717,0.11829922277618338,0.7330482602119446,0.6778208017349243,0.15205958485603333,406180,170180
437,438,0.11637432222013121,4.15647774166531,0.11637432222013121,0.7491758465766907,0.6863442659378052,0.17588217556476593,406232,171690
438,439,0.14221739283314458,4.152681299138952,0.14221739283314458,0.7490859627723694,0.6886786818504333,0.16296809911727905,406497,170251
439,440,0.10798575587846615,4.061760612063938,0.10798575587846615,0.722190797328949,0.6772038340568542,0.14732708036899567,407470,171943
440,441,0.12834726088576848,4.1460793989676015,0.12834726088576848,0.7507209181785583,0.6664220094680786,0.21298769116401672,406774,170204
441,442,0.1432979808913337,4.117269662221273,0.1432979808913337,0.7341822385787964,0.6613238453865051,0.1553066074848175,406878,170101
