,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
0,6.100089430809021,16.240805864334106,6.100089430809021,3482,2144
1,5.351550579071045,17.71268057823181,5.351550579071045,3448,1902
2,4.665280818939209,18.082333087921143,4.665280818939209,3261,1857
3,3.921024799346924,17.251880645751953,3.921024799346924,3276,1848
4,3.045483648777008,17.63550329208374,3.045483648777008,3335,1912
5,1.986974060535431,16.650721311569214,1.986974060535431,3505,1941
6,0.9113079458475113,15.826889991760254,0.9113079458475113,3487,2021
7,0.5942579358816147,13.345187425613403,0.5942579358816147,3370,1790
8,0.39645152539014816,9.889020681381226,0.39645152539014816,3184,1459
9,0.3486977890133858,9.31898307800293,0.3486977890133858,3462,1449
10,0.3095887526869774,8.582419276237488,0.3095887526869774,3429,1184
11,0.3134264349937439,7.768492102622986,0.3134264349937439,3527,1079
12,0.299089252948761,6.070661187171936,0.299089252948761,3505,1078
13,0.289917416870594,7.345752000808716,0.289917416870594,3352,1035
14,0.23835213854908943,6.024767696857452,0.23835213854908943,3508,1052
15,0.24663972109556198,6.36409318447113,0.24663972109556198,3454,1051
16,0.24410342052578926,5.277292728424072,0.24410342052578926,3402,924
17,0.28708691895008087,5.0085538029670715,0.28708691895008087,3382,977
18,0.24247287586331367,4.921084702014923,0.24247287586331367,3432,900
19,0.22353323176503181,4.9928783774375916,0.22353323176503181,3394,982
20,0.25941216200590134,5.504926919937134,0.25941216200590134,3313,919
21,0.2469862513244152,5.112929105758667,0.2469862513244152,3576,1014
22,0.22822203114628792,5.09280651807785,0.22822203114628792,3593,1016
23,0.21011218801140785,5.130216956138611,0.21011218801140785,3563,958
24,0.21031303703784943,4.8725879192352295,0.21031303703784943,3535,871
25,0.2586095742881298,4.7882853746414185,0.2586095742881298,3341,887
26,0.1961682215332985,4.722596347332001,0.1961682215332985,3493,913
27,0.2095762901008129,5.150384426116943,0.2095762901008129,3524,1059
28,0.19833988696336746,4.845570683479309,0.19833988696336746,3348,920
29,0.20484023168683052,4.900149643421173,0.20484023168683052,3328,930
30,0.19056540355086327,4.7203667759895325,0.19056540355086327,3453,893
31,0.19352277368307114,4.088847637176514,0.19352277368307114,3158,856
32,0.19052596390247345,4.598676264286041,0.19052596390247345,3567,1000
33,0.16645781323313713,3.553674876689911,0.16645781323313713,3345,807
34,0.18666741251945496,2.7468152046203613,0.18666741251945496,3509,840
35,0.16947687417268753,3.800228476524353,0.16947687417268753,3604,1013
36,0.17556948959827423,4.1981359124183655,0.17556948959827423,3338,831
37,0.16444705799221992,3.6297473311424255,0.16444705799221992,3556,882
38,0.1829686425626278,3.23201784491539,0.1829686425626278,3455,847
39,0.1611711122095585,3.250317633152008,0.1611711122095585,3557,931
40,0.15539531782269478,3.255464196205139,0.15539531782269478,3296,733
41,0.18442119657993317,4.341802954673767,0.18442119657993317,3311,879
42,0.16440700367093086,4.084691226482391,0.16440700367093086,3450,947
43,0.17211132124066353,4.109358906745911,0.17211132124066353,3507,920
44,0.14941977337002754,3.8938571214675903,0.14941977337002754,3591,876
45,0.15706295520067215,4.231410562992096,0.15706295520067215,3465,935
46,0.2012268602848053,3.367913246154785,0.2012268602848053,3462,845
47,0.15041757002472878,3.4014677107334137,0.15041757002472878,3589,873
48,0.18035462498664856,3.7977213859558105,0.18035462498664856,3307,864
49,0.1535903476178646,3.4432305097579956,0.1535903476178646,3589,930
50,0.1500263810157776,3.2694150805473328,0.1500263810157776,3519,873
51,0.13704831898212433,3.2511337995529175,0.13704831898212433,3368,871
52,0.1445733942091465,3.419599711894989,0.1445733942091465,3489,783
53,0.1602920927107334,2.8104098737239838,0.1602920927107334,3391,860
54,0.15471554547548294,2.5677252411842346,0.15471554547548294,3427,840
55,0.12454266101121902,2.9949365854263306,0.12454266101121902,3408,866
56,0.1642744019627571,3.1406684517860413,0.1642744019627571,3329,831
57,0.1566902957856655,2.907519221305847,0.1566902957856655,3513,878
58,0.17668508365750313,3.3156681060791016,0.17668508365750313,3438,969
59,0.12408753111958504,2.8579759001731873,0.12408753111958504,3396,892
60,0.14881501346826553,2.5570534765720367,0.14881501346826553,3302,764
61,0.13667389377951622,3.0809768438339233,0.13667389377951622,3513,810
62,0.138606958091259,3.2152205407619476,0.138606958091259,3431,896
63,0.1172424741089344,2.6633476614952087,0.1172424741089344,3510,820
64,0.16958441957831383,3.3604875802993774,0.16958441957831383,3192,831
65,0.24425479024648666,3.4250600337982178,0.24425479024648666,3549,928
66,0.21260177716612816,3.2981687784194946,0.21260177716612816,3561,947
67,0.22195808961987495,2.9257033467292786,0.22195808961987495,3491,944
68,0.1715022437274456,2.2968326210975647,0.1715022437274456,3272,693
69,0.1519482471048832,2.3969757854938507,0.1519482471048832,3349,722
70,0.19166147336363792,2.8621788322925568,0.19166147336363792,3346,930
71,0.14983930811285973,2.6780934631824493,0.14983930811285973,3607,976
72,0.14201311767101288,2.6363815665245056,0.14201311767101288,3510,954
73,0.14361829310655594,2.5700225234031677,0.14361829310655594,3388,797
74,0.15557142347097397,2.615068554878235,0.15557142347097397,3404,775
75,0.12254318594932556,2.6677814424037933,0.12254318594932556,3586,874
76,0.1470247097313404,2.180149883031845,0.1470247097313404,3196,770
77,0.13885276392102242,2.2329901456832886,0.13885276392102242,3332,777
78,0.159263476729393,2.3850345611572266,0.159263476729393,3235,823
79,0.17330806329846382,2.1294565200805664,0.17330806329846382,3465,892
80,0.18550126999616623,2.5094671547412872,0.18550126999616623,3321,887
81,0.16617846116423607,2.225456476211548,0.16617846116423607,3456,839
82,0.15405214577913284,1.7992355525493622,0.15405214577913284,3293,755
83,0.12417960911989212,2.02975657582283,0.12417960911989212,3471,823
84,0.14403757825493813,1.825508177280426,0.14403757825493813,3212,614
85,0.1401996612548828,2.0191273987293243,0.1401996612548828,3480,830
86,0.16555017977952957,1.8945133090019226,0.16555017977952957,3420,716
87,0.15492738410830498,1.9218569099903107,0.15492738410830498,3425,770
88,0.16377711296081543,2.1169181168079376,0.16377711296081543,3519,844
89,0.18931844830513,1.672115683555603,0.18931844830513,3299,717
