,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
218,0.11305461637675762,0.011801383807323873,0.10125323385000229,3491,52
219,0.14716636389493942,0.02542940911371261,0.12173695489764214,3355,85
220,0.11195813864469528,0.012529720785096288,0.09942841902375221,3431,45
221,0.10252026375383139,0.012626627692952752,0.0898936353623867,3534,47
222,0.127182150259614,0.019941908831242472,0.10724024102091789,3257,37
223,0.10971871577203274,0.006950732786208391,0.10276798158884048,3435,38
224,0.17045392654836178,0.016181187645997852,0.15427273884415627,3307,63
225,0.1338779479265213,0.015667464234866202,0.11821048334240913,3452,64
226,0.14978420548141003,0.018098715227097273,0.13168549165129662,3498,67
227,0.14767553471028805,0.01573850098066032,0.13193703442811966,3414,53
228,0.13138198107481003,0.01894793042447418,0.11243404820561409,3300,68
229,0.11821281723678112,0.012231423577759415,0.10598139464855194,3341,40
230,0.11295953951776028,0.008658060105517507,0.10430147871375084,3340,39
231,0.09861487988382578,0.013868194655515254,0.08474668487906456,3553,55
232,0.1331270057708025,0.02460766292642802,0.10851934552192688,3422,83
233,0.11847602296620607,0.017394821716152364,0.10108119994401932,3339,62
234,0.11586630344390869,0.010292785475030541,0.10557352006435394,3287,42
235,0.09428678825497627,0.01169584330637008,0.08259094506502151,3407,50
236,0.10489245131611824,0.012258368195034564,0.09263408184051514,3519,61
237,0.08439039811491966,0.00833043217426166,0.0760599635541439,3392,43
238,0.14189724251627922,0.020096727297641337,0.12180051580071449,3291,73
239,0.1227025743573904,0.01877001440152526,0.10393255949020386,3512,69
240,0.14328929036855698,0.011644820915535092,0.13164446502923965,3529,48
241,0.15692393109202385,0.015184689546003938,0.14173924550414085,3422,55
242,0.13616323098540306,0.01619205711176619,0.11997117474675179,3492,66
243,0.0954415462911129,0.008140285004628822,0.08730126172304153,3463,43
244,0.16024377569556236,0.006915267906151712,0.15332850441336632,3380,43
245,0.16505318135023117,0.013198130705859512,0.15185504779219627,3265,44
246,0.12816438637673855,0.01129933213815093,0.11686505377292633,3499,50
247,0.09804689884185791,0.010746924439445138,0.08729997277259827,3373,42
248,0.09302116185426712,0.0059588712756522,0.0870622918009758,3515,33
249,0.10688230767846107,0.007876088609918952,0.09900622069835663,3531,37
250,0.14249081537127495,0.02010182914091274,0.12238898873329163,3673,57
251,0.09813030622899532,0.019539006490958855,0.07859129831194878,3355,48
252,0.13324473053216934,0.009248894639313221,0.1239958368241787,3165,40
253,0.09761601313948631,0.016530460095964372,0.08108555153012276,3448,68
254,0.1212822962552309,0.01389068749267608,0.1073916107416153,3503,60
255,0.14942079409956932,0.011457614367827773,0.1379631794989109,3454,54
256,0.1421178076416254,0.009651168889831752,0.1324666365981102,3451,46
257,0.10605961829423904,0.014810231747105718,0.09124938771128654,3256,57
258,0.12235565111041069,0.016366167925298214,0.1059894859790802,3394,77
259,0.1370095182210207,0.016230247332714498,0.12077926844358444,3367,56
260,0.11591915786266327,0.01318385626655072,0.10273529961705208,3434,54
261,0.09852714650332928,0.015646927582565695,0.08288021758198738,3610,64
